Name,Composer,Miliseconds,Bytes,Album,Artist,Genre,MediaType
Get In The Ring,Duff McKagan/Slash/W. Axl Rose,0,11134105,Use Your Illusion II,Jamiroquai,Metal,MPEG audio file
Shotgun Blues,W. Axl Rose,0,6623916,Use Your Illusion II,Jamiroquai,Metal,MPEG audio file
Breakdown,W. Axl Rose,0,13978284,Use Your Illusion II,Jamiroquai,Metal,MPEG audio file
Pretty Tied Up,Izzy Stradlin',0,9408754,Use Your Illusion II,Jamiroquai,Metal,MPEG audio file
Locomotive,Slash/W. Axl Rose,0,17236842,Use Your Illusion II,Jamiroquai,Metal,MPEG audio file
So Fine,Duff McKagan,0,8039484,Use Your Illusion II,Jamiroquai,Metal,MPEG audio file
Estranged,W. Axl Rose,0,18343787,Use Your Illusion II,Jamiroquai,Metal,MPEG audio file
You Could Be Mine,Izzy Stradlin'/W. Axl Rose,0,11207355,Use Your Illusion II,Jamiroquai,Metal,MPEG audio file
Don't Cry,Izzy Stradlin'/W. Axl Rose,0,9222458,Use Your Illusion II,Jamiroquai,Metal,MPEG audio file
My World,W. Axl Rose,0,2764045,Use Your Illusion II,Jamiroquai,Metal,MPEG audio file
Colibri,Richard Bull,0,12055329,Blue Moods,JET,Jazz,MPEG audio file
Love Is The Colour,R. Carless,0,8419165,Blue Moods,JET,Jazz,MPEG audio file
Magnetic Ocean,Patrick Claher/Richard Bull,0,10720741,Blue Moods,JET,Jazz,MPEG audio file
Deep Waters,Richard Bull,0,13075359,Blue Moods,JET,Jazz,MPEG audio file
L'Arc En Ciel De Miles,Kevin Robinson/Richard Bull,0,8053997,Blue Moods,JET,Jazz,MPEG audio file
Gypsy,Kevin Robinson,0,11083374,Blue Moods,JET,Jazz,MPEG audio file
Journey Into Sunlight,Jean Paul Maunick,0,8241177,Blue Moods,JET,Jazz,MPEG audio file
Sunchild,Graham Harvey,0,8593143,Blue Moods,JET,Jazz,MPEG audio file
Millenium,Maxton Gig Beesley Jnr.,0,12511939,Blue Moods,JET,Jazz,MPEG audio file
Thinking 'Bout Tomorrow,Fayyaz Virgi/Richard Bull,0,11865384,Blue Moods,JET,Jazz,MPEG audio file
Jacob's Ladder,Julian Crampton,0,12201595,Blue Moods,JET,Jazz,MPEG audio file
She Wears Black,G Harvey/R Hope-Taylor,0,17617944,Blue Moods,JET,Jazz,MPEG audio file
Dark Side Of The Cog,Jean Paul Maunick,0,12491122,Blue Moods,JET,Jazz,MPEG audio file
Different World,,0,4383764,A Matter of Life and Death,Jimi Hendrix,Rock,Protected AAC audio file
These Colours Don't Run,,0,6883500,A Matter of Life and Death,Jimi Hendrix,Rock,Protected AAC audio file
Brighter Than a Thousand Suns,,0,8721490,A Matter of Life and Death,Jimi Hendrix,Rock,Protected AAC audio file
The Pilgrim,,0,5172144,A Matter of Life and Death,Jimi Hendrix,Rock,Protected AAC audio file
The Longest Day,,0,7785748,A Matter of Life and Death,Jimi Hendrix,Rock,Protected AAC audio file
Out of the Shadows,,0,5647303,A Matter of Life and Death,Jimi Hendrix,Rock,Protected AAC audio file
The Reincarnation of Benjamin Breeg,,0,7367736,A Matter of Life and Death,Jimi Hendrix,Rock,Protected AAC audio file
For the Greater Good of God,,0,9367328,A Matter of Life and Death,Jimi Hendrix,Rock,Protected AAC audio file
Lord of Light,,0,7393698,A Matter of Life and Death,Jimi Hendrix,Rock,Protected AAC audio file
The Legacy,,0,9314287,A Matter of Life and Death,Jimi Hendrix,Rock,Protected AAC audio file
Hallowed Be Thy Name (Live) [Non Album Bonus Track],,0,7205816,A Matter of Life and Death,Jimi Hendrix,Rock,Protected AAC audio file
The Number Of The Beast,Steve Harris,0,4718897,A Real Dead One,Joe Satriani,Metal,MPEG audio file
The Trooper,Steve Harris,0,3766272,A Real Dead One,Joe Satriani,Metal,MPEG audio file
Prowler,Steve Harris,0,4091904,A Real Dead One,Joe Satriani,Metal,MPEG audio file
Transylvania,Steve Harris,0,4255744,A Real Dead One,Joe Satriani,Metal,MPEG audio file
Remember Tomorrow,Paul Di'Anno/Steve Harris,0,5648438,A Real Dead One,Joe Satriani,Metal,MPEG audio file
Where Eagles Dare,Steve Harris,0,4630528,A Real Dead One,Joe Satriani,Metal,MPEG audio file
Sanctuary,David Murray/Paul Di'Anno/Steve Harris,0,4694016,A Real Dead One,Joe Satriani,Metal,MPEG audio file
Running Free,Paul Di'Anno/Steve Harris,0,3663872,A Real Dead One,Joe Satriani,Metal,MPEG audio file
Run To The Hilss,Steve Harris,0,3803136,A Real Dead One,Joe Satriani,Metal,MPEG audio file
2 Minutes To Midnight,Adrian Smith/Bruce Dickinson,0,5400576,A Real Dead One,Joe Satriani,Metal,MPEG audio file
Iron Maiden,Steve Harris,0,5195776,A Real Dead One,Joe Satriani,Metal,MPEG audio file
Hallowed Be Thy Name,Steve Harris,0,7550976,A Real Dead One,Joe Satriani,Metal,MPEG audio file
Be Quick Or Be Dead,Bruce Dickinson/Janick Gers,0,3151872,A Real Live One,Jota Quest,Metal,MPEG audio file
From Here To Eternity,Steve Harris,0,4159488,A Real Live One,Jota Quest,Metal,MPEG audio file
Can I Play With Madness,Adrian Smith/Bruce Dickinson/Steve Harris,0,4521984,A Real Live One,Jota Quest,Metal,MPEG audio file
Wasting Love,Bruce Dickinson/Janick Gers,0,5566464,A Real Live One,Jota Quest,Metal,MPEG audio file
Tailgunner,Bruce Dickinson/Steve Harris,0,3993600,A Real Live One,Jota Quest,Metal,MPEG audio file
The Evil That Men Do,Adrian Smith/Bruce Dickinson/Steve Harris,0,5216256,A Real Live One,Jota Quest,Metal,MPEG audio file
Afraid To Shoot Strangers,Steve Harris,0,6529024,A Real Live One,Jota Quest,Metal,MPEG audio file
Bring Your Daughter... To The Slaughter,Bruce Dickinson,0,5085184,A Real Live One,Jota Quest,Metal,MPEG audio file
Heaven Can Wait,Steve Harris,0,7178240,A Real Live One,Jota Quest,Metal,MPEG audio file
The Clairvoyant,Steve Harris,0,4319232,A Real Live One,Jota Quest,Metal,MPEG audio file
Fear Of The Dark,Steve Harris,0,6906078,A Real Live One,Jota Quest,Metal,MPEG audio file
The Wicker Man,Adrian Smith/Bruce Dickinson/Steve Harris,0,11022464,Brave New World,João Suplicy,Rock,MPEG audio file
Ghost Of The Navigator,Bruce Dickinson/Janick Gers/Steve Harris,0,16404608,Brave New World,João Suplicy,Rock,MPEG audio file
Brave New World,Bruce Dickinson/David Murray/Steve Harris,0,15161472,Brave New World,João Suplicy,Rock,MPEG audio file
Blood Brothers,Steve Harris,0,17379456,Brave New World,João Suplicy,Rock,MPEG audio file
The Mercenary,Janick Gers/Steve Harris,0,11300992,Brave New World,João Suplicy,Rock,MPEG audio file
Dream Of Mirrors,Janick Gers/Steve Harris,0,22448256,Brave New World,João Suplicy,Rock,MPEG audio file
The Fallen Angel,Adrian Smith/Steve Harris,0,9629824,Brave New World,João Suplicy,Rock,MPEG audio file
The Nomad,David Murray/Steve Harris,0,21846144,Brave New World,João Suplicy,Rock,MPEG audio file
Out Of The Silent Planet,Bruce Dickinson/Janick Gers/Steve Harris,0,15423616,Brave New World,João Suplicy,Rock,MPEG audio file
The Thin Line Between Love & Hate,David Murray/Steve Harris,0,20273280,Brave New World,João Suplicy,Rock,MPEG audio file
Wildest Dreams,Adrian Smith/Steve Harris,0,9312384,Dance Of Death,Judas Priest,Heavy Metal,MPEG audio file
Rainmaker,Bruce Dickinson/David Murray/Steve Harris,0,9146496,Dance Of Death,Judas Priest,Heavy Metal,MPEG audio file
No More Lies,Steve Harris,0,17672320,Dance Of Death,Judas Priest,Heavy Metal,MPEG audio file
Montsegur,Bruce Dickinson/Janick Gers/Steve Harris,0,14020736,Dance Of Death,Judas Priest,Heavy Metal,MPEG audio file
Dance Of Death,Janick Gers/Steve Harris,0,20670727,Dance Of Death,Judas Priest,Heavy Metal,MPEG audio file
Gates Of Tomorrow,Bruce Dickinson/Janick Gers/Steve Harris,0,12482688,Dance Of Death,Judas Priest,Heavy Metal,MPEG audio file
New Frontier,Adrian Smith/Bruce Dickinson/Nicko McBrain,0,12181632,Dance Of Death,Judas Priest,Heavy Metal,MPEG audio file
Paschendale,Adrian Smith/Steve Harris,0,20326528,Dance Of Death,Judas Priest,Heavy Metal,MPEG audio file
Face In The Sand,Adrian Smith/Bruce Dickinson/Steve Harris,0,15648948,Dance Of Death,Judas Priest,Heavy Metal,MPEG audio file
Age Of Innocence,David Murray/Steve Harris,0,14823478,Dance Of Death,Judas Priest,Heavy Metal,MPEG audio file
Journeyman,Bruce Dickinson/David Murray/Steve Harris,0,17082496,Dance Of Death,Judas Priest,Heavy Metal,MPEG audio file
Be Quick Or Be Dead,Bruce Dickinson/Janick Gers,0,8181888,Fear Of The Dark,Legião Urbana,Rock,MPEG audio file
From Here To Eternity,Steve Harris,0,8739038,Fear Of The Dark,Legião Urbana,Rock,MPEG audio file
Afraid To Shoot Strangers,Steve Harris,0,16664589,Fear Of The Dark,Legião Urbana,Rock,MPEG audio file
Fear Is The Key,Bruce Dickinson/Janick Gers,0,13414528,Fear Of The Dark,Legião Urbana,Rock,MPEG audio file
Childhood's End,Steve Harris,0,11225216,Fear Of The Dark,Legião Urbana,Rock,MPEG audio file
Wasting Love,Bruce Dickinson/Janick Gers,0,14041216,Fear Of The Dark,Legião Urbana,Rock,MPEG audio file
The Fugitive,Steve Harris,0,11765888,Fear Of The Dark,Legião Urbana,Rock,MPEG audio file
Chains Of Misery,Bruce Dickinson/David Murray,0,8700032,Fear Of The Dark,Legião Urbana,Rock,MPEG audio file
The Apparition,Janick Gers/Steve Harris,0,9386112,Fear Of The Dark,Legião Urbana,Rock,MPEG audio file
Judas Be My Guide,Bruce Dickinson/David Murray,0,7553152,Fear Of The Dark,Legião Urbana,Rock,MPEG audio file
Weekend Warrior,Janick Gers/Steve Harris,0,13594678,Fear Of The Dark,Legião Urbana,Rock,MPEG audio file
Fear Of The Dark,Steve Harris,0,17483789,Fear Of The Dark,Legião Urbana,Rock,MPEG audio file
01 - Prowler,Steve Harris,0,5668992,Iron Maiden,Lenny Kravitz,Blues,MPEG audio file
02 - Sanctuary,David Murray/Paul Di'Anno/Steve Harris,0,4712576,Iron Maiden,Lenny Kravitz,Blues,MPEG audio file
03 - Remember Tomorrow,Harris/Paul Di´Anno,0,7889024,Iron Maiden,Lenny Kravitz,Blues,MPEG audio file
04 - Running Free,Harris/Paul Di´Anno,0,4739122,Iron Maiden,Lenny Kravitz,Blues,MPEG audio file
05 - Phantom of the Opera,Steve Harris,0,10276872,Iron Maiden,Lenny Kravitz,Blues,MPEG audio file
06 - Transylvania,Steve Harris,0,6226048,Iron Maiden,Lenny Kravitz,Blues,MPEG audio file
07 - Strange World,Steve Harris,0,7981184,Iron Maiden,Lenny Kravitz,Blues,MPEG audio file
08 - Charlotte the Harlot,Murray  Dave,0,6066304,Iron Maiden,Lenny Kravitz,Blues,MPEG audio file
09 - Iron Maiden,Steve Harris,0,5189891,Iron Maiden,Lenny Kravitz,Blues,MPEG audio file
The Ides Of March,Steve Harris,0,2543744,Killers,Lulu Santos,Heavy Metal,MPEG audio file
Wrathchild,Steve Harris,0,4188288,Killers,Lulu Santos,Heavy Metal,MPEG audio file
Murders In The Rue Morgue,Steve Harris,0,6205786,Killers,Lulu Santos,Heavy Metal,MPEG audio file
Another Life,Steve Harris,0,4874368,Killers,Lulu Santos,Heavy Metal,MPEG audio file
Genghis Khan,Steve Harris,0,4493440,Killers,Lulu Santos,Heavy Metal,MPEG audio file
Innocent Exile,Di´Anno/Harris,0,5584861,Killers,Lulu Santos,Heavy Metal,MPEG audio file
Killers,Steve Harris,0,7227440,Killers,Lulu Santos,Heavy Metal,MPEG audio file
Prodigal Son,Steve Harris,0,8937600,Killers,Lulu Santos,Heavy Metal,MPEG audio file
Purgatory,Steve Harris,0,4804736,Killers,Lulu Santos,Heavy Metal,MPEG audio file
Drifter,Steve Harris,0,6934660,Killers,Lulu Santos,Heavy Metal,MPEG audio file
Intro- Churchill S Speech,,0,1154488,Live After Death,Marillion,Heavy Metal,MPEG audio file
Aces High,,0,6635187,Live After Death,Marillion,Heavy Metal,MPEG audio file
2 Minutes To Midnight,Smith/Dickinson,0,8799380,Live After Death,Marillion,Metal,MPEG audio file
The Trooper,Harris,0,6455255,Live After Death,Marillion,Metal,MPEG audio file
Revelations,Dickinson,0,8926021,Live After Death,Marillion,Metal,MPEG audio file
Flight Of Icarus,Smith/Dickinson,0,5521744,Live After Death,Marillion,Metal,MPEG audio file
Rime Of The Ancient Mariner,,0,18949518,Live After Death,Marillion,Metal,MPEG audio file
Powerslave,,0,10921567,Live After Death,Marillion,Metal,MPEG audio file
The Number Of The Beast,Harris,0,6605094,Live After Death,Marillion,Metal,MPEG audio file
Hallowed Be Thy Name,Harris,0,10836304,Live After Death,Marillion,Metal,MPEG audio file
Iron Maiden,Harris,0,6289117,Live After Death,Marillion,Metal,MPEG audio file
Run To The Hills,Harris,0,5561241,Live After Death,Marillion,Metal,MPEG audio file
Running Free,Harris/Di Anno,0,4912986,Live After Death,Marillion,Metal,MPEG audio file
Wrathchild,Steve Harris,0,4410181,Live After Death,Marillion,Heavy Metal,MPEG audio file
Acacia Avenue,,0,9119118,Live After Death,Marillion,Heavy Metal,MPEG audio file
Children Of The Damned,Steve Harris,0,6678446,Live After Death,Marillion,Heavy Metal,MPEG audio file
Die With Your Boots On,Adrian Smith/Bruce Dickinson/Steve Harris,0,7542367,Live After Death,Marillion,Heavy Metal,MPEG audio file
Phantom Of The Opera,Steve Harris,0,10589917,Live After Death,Marillion,Heavy Metal,MPEG audio file
Be Quick Or Be Dead,,0,5599853,Live At Donington 1992 (Disc 1),Marisa Monte,Rock,MPEG audio file
The Number Of The Beast,,0,7060625,Live At Donington 1992 (Disc 1),Marisa Monte,Rock,MPEG audio file
Wrathchild,,0,4182963,Live At Donington 1992 (Disc 1),Marisa Monte,Rock,MPEG audio file
From Here To Eternity,,0,6831163,Live At Donington 1992 (Disc 1),Marisa Monte,Rock,MPEG audio file
Can I Play With Madness,,0,5118995,Live At Donington 1992 (Disc 1),Marisa Monte,Rock,MPEG audio file
Wasting Love,,0,8091301,Live At Donington 1992 (Disc 1),Marisa Monte,Rock,MPEG audio file
Tailgunner,,0,5947795,Live At Donington 1992 (Disc 1),Marisa Monte,Rock,MPEG audio file
The Evil That Men Do,,0,11479913,Live At Donington 1992 (Disc 1),Marisa Monte,Rock,MPEG audio file
Afraid To Shoot Strangers,,0,9905048,Live At Donington 1992 (Disc 1),Marisa Monte,Rock,MPEG audio file
Fear Of The Dark,,0,10361452,Live At Donington 1992 (Disc 1),Marisa Monte,Rock,MPEG audio file
Bring Your Daughter... To The Slaughter...,,0,9045532,Live At Donington 1992 (Disc 2),Marvin Gaye,Rock,MPEG audio file
The Clairvoyant,,0,6302648,Live At Donington 1992 (Disc 2),Marvin Gaye,Rock,MPEG audio file
Heaven Can Wait,,0,10577743,Live At Donington 1992 (Disc 2),Marvin Gaye,Rock,MPEG audio file
Run To The Hills,,0,5665052,Live At Donington 1992 (Disc 2),Marvin Gaye,Rock,MPEG audio file
2 Minutes To Midnight,Adrian Smith/Bruce Dickinson,0,8122030,Live At Donington 1992 (Disc 2),Marvin Gaye,Rock,MPEG audio file
Iron Maiden,,0,11874875,Live At Donington 1992 (Disc 2),Marvin Gaye,Rock,MPEG audio file
Hallowed Be Thy Name,,0,10751410,Live At Donington 1992 (Disc 2),Marvin Gaye,Rock,MPEG audio file
The Trooper,,0,5588560,Live At Donington 1992 (Disc 2),Marvin Gaye,Rock,MPEG audio file
Sanctuary,,0,7648679,Live At Donington 1992 (Disc 2),Marvin Gaye,Rock,MPEG audio file
Running Free,,0,11380851,Live At Donington 1992 (Disc 2),Marvin Gaye,Rock,MPEG audio file
Tailgunner,Bruce Dickinson/Steve Harris,0,4089856,No Prayer For The Dying,Men At Work,Metal,MPEG audio file
Holy Smoke,Bruce Dickinson/Steve Harris,0,3672064,No Prayer For The Dying,Men At Work,Metal,MPEG audio file
No Prayer For The Dying,Steve Harris,0,4225024,No Prayer For The Dying,Men At Work,Metal,MPEG audio file
Public Enema Number One,Bruce Dickinson/David Murray,0,4071587,No Prayer For The Dying,Men At Work,Metal,MPEG audio file
Fates Warning,David Murray/Steve Harris,0,4018088,No Prayer For The Dying,Men At Work,Metal,MPEG audio file
The Assassin,Steve Harris,0,4141056,No Prayer For The Dying,Men At Work,Metal,MPEG audio file
Run Silent Run Deep,Bruce Dickinson/Steve Harris,0,4407296,No Prayer For The Dying,Men At Work,Metal,MPEG audio file
Hooks In You,Adrian Smith/Bruce Dickinson,0,3960832,No Prayer For The Dying,Men At Work,Metal,MPEG audio file
Bring Your Daughter... ...To The Slaughter,Bruce Dickinson,0,4548608,No Prayer For The Dying,Men At Work,Metal,MPEG audio file
Mother Russia,Steve Harris,0,5322752,No Prayer For The Dying,Men At Work,Metal,MPEG audio file
Where Eagles Dare,Steve Harris,0,5914624,Piece Of Mind,Motörhead,Metal,MPEG audio file
Revelations,Bruce Dickinson,0,6539264,Piece Of Mind,Motörhead,Metal,MPEG audio file
Flight Of The Icarus,Adrian Smith/Bruce Dickinson,0,3686400,Piece Of Mind,Motörhead,Metal,MPEG audio file
Die With Your Boots On,Adrian Smith/Bruce Dickinson/Steve Harris,0,5212160,Piece Of Mind,Motörhead,Metal,MPEG audio file
The Trooper,Steve Harris,0,4024320,Piece Of Mind,Motörhead,Metal,MPEG audio file
Still Life,David Murray/Steve Harris,0,4710400,Piece Of Mind,Motörhead,Metal,MPEG audio file
Quest For Fire,Steve Harris,0,3543040,Piece Of Mind,Motörhead,Metal,MPEG audio file
Sun And Steel,Adrian Smith/Bruce Dickinson,0,3306324,Piece Of Mind,Motörhead,Metal,MPEG audio file
To Tame A Land,Steve Harris,0,7129264,Piece Of Mind,Motörhead,Metal,MPEG audio file
Aces High,Harris,0,6472088,Powerslave,Motörhead & Girlschool,Metal,MPEG audio file
2 Minutes To Midnight,Smith/Dickinson,0,8638809,Powerslave,Motörhead & Girlschool,Metal,MPEG audio file
Losfer Words,Steve Harris,0,6074756,Powerslave,Motörhead & Girlschool,Metal,MPEG audio file
Flash of The Blade,Dickinson,0,5828861,Powerslave,Motörhead & Girlschool,Metal,MPEG audio file
Duelists,Steve Harris,0,8800686,Powerslave,Motörhead & Girlschool,Metal,MPEG audio file
Back in the Village,Dickinson/Smith,0,7696518,Powerslave,Motörhead & Girlschool,Metal,MPEG audio file
Powerslave,Dickinson,0,9791106,Powerslave,Motörhead & Girlschool,Metal,MPEG audio file
Rime of the Ancient Mariner,Harris,0,19599577,Powerslave,Motörhead & Girlschool,Metal,MPEG audio file
Intro,,0,4638848,Rock In Rio [CD1],Mônica Marianno,Metal,MPEG audio file
The Wicker Man,Adrian Smith/Bruce Dickinson/Steve Harris,0,11272320,Rock In Rio [CD1],Mônica Marianno,Metal,MPEG audio file
Ghost Of The Navigator,Bruce Dickinson/Janick Gers/Steve Harris,0,16345216,Rock In Rio [CD1],Mônica Marianno,Metal,MPEG audio file
Brave New World,Bruce Dickinson/David Murray/Steve Harris,0,14676148,Rock In Rio [CD1],Mônica Marianno,Metal,MPEG audio file
Wrathchild,Steve Harris,0,7434368,Rock In Rio [CD1],Mônica Marianno,Metal,MPEG audio file
2 Minutes To Midnight,Adrian Smith/Bruce Dickinson,0,15474816,Rock In Rio [CD1],Mônica Marianno,Metal,MPEG audio file
Blood Brothers,Steve Harris,0,17422464,Rock In Rio [CD1],Mônica Marianno,Metal,MPEG audio file
Sign Of The Cross,Steve Harris,0,25966720,Rock In Rio [CD1],Mônica Marianno,Metal,MPEG audio file
The Mercenary,Janick Gers/Steve Harris,0,11309184,Rock In Rio [CD1],Mônica Marianno,Metal,MPEG audio file
The Trooper,Steve Harris,0,10942592,Rock In Rio [CD1],Mônica Marianno,Metal,MPEG audio file
Dream Of Mirrors,Janick Gers/Steve Harris,0,23134336,Rock In Rio [CD2],Mötley Crüe,Rock,MPEG audio file
The Clansman,Steve Harris,0,22370432,Rock In Rio [CD2],Mötley Crüe,Rock,MPEG audio file
The Evil That Men Do,Adrian Smith/Bruce Dickinson/Steve Harris,0,11231360,Rock In Rio [CD2],Mötley Crüe,Metal,MPEG audio file
Fear Of The Dark,Steve Harris,0,18430080,Rock In Rio [CD2],Mötley Crüe,Rock,MPEG audio file
Iron Maiden,Steve Harris,0,14076032,Rock In Rio [CD2],Mötley Crüe,Rock,MPEG audio file
The Number Of The Beast,Steve Harris,0,12022107,Rock In Rio [CD2],Mötley Crüe,Rock,MPEG audio file
Hallowed Be Thy Name,Steve Harris,0,17760384,Rock In Rio [CD2],Mötley Crüe,Rock,MPEG audio file
Sanctuary,David Murray/Paul Di'Anno/Steve Harris,0,12695680,Rock In Rio [CD2],Mötley Crüe,Rock,MPEG audio file
Run To The Hills,Steve Harris,0,11688064,Rock In Rio [CD2],Mötley Crüe,Rock,MPEG audio file
Moonchild,Adrian Smith; Bruce Dickinson,0,8179151,Seventh Son of a Seventh Son,Nirvana,Metal,MPEG audio file
Infinite Dreams,Steve Harris,0,8858669,Seventh Son of a Seventh Son,Nirvana,Metal,MPEG audio file
Can I Play With Madness,Adrian Smith; Bruce Dickinson; Steve Harris,0,5067867,Seventh Son of a Seventh Son,Nirvana,Metal,MPEG audio file
The Evil That Men Do,Adrian Smith; Bruce Dickinson; Steve Harris,0,6578930,Seventh Son of a Seventh Son,Nirvana,Metal,MPEG audio file
Seventh Son of a Seventh Son,Steve Harris,0,14249000,Seventh Son of a Seventh Son,Nirvana,Metal,MPEG audio file
The Prophecy,Dave Murray; Steve Harris,0,7334450,Seventh Son of a Seventh Son,Nirvana,Metal,MPEG audio file
The Clairvoyant,Adrian Smith; Bruce Dickinson; Steve Harris,0,6411510,Seventh Son of a Seventh Son,Nirvana,Metal,MPEG audio file
Only the Good Die Young,Bruce Dickinson; Harris,0,6744431,Seventh Son of a Seventh Son,Nirvana,Metal,MPEG audio file
